省,省代码,市,市代码adcode,县,adcode,citycode
江苏省,320000,无锡市,320200,滨湖区,320211,0510
江苏省,320000,无锡市,320200,梁溪区,320213,0510
江苏省,320000,无锡市,320200,新吴区,320214,0510
江苏省,320000,无锡市,320200,江阴市,320281,0510
江苏省,320000,无锡市,320200,宜兴市,320282,0510
江苏省,320000,徐州市,320300,徐州市市辖区,320301,0516
江苏省,320000,徐州市,320300,鼓楼区,320302,0516
江苏省,320000,徐州市,320300,云龙区,320303,0516
江苏省,320000,徐州市,320300,贾汪区,320305,0516
江苏省,320000,徐州市,320300,泉山区,320311,0516
江苏省,320000,徐州市,320300,铜山区,320312,0516
江苏省,320000,徐州市,320300,丰县,320321,0516
江苏省,320000,徐州市,320300,沛县,320322,0516
江苏省,320000,徐州市,320300,睢宁县,320324,0516
江苏省,320000,徐州市,320300,新沂市,320381,0516
江苏省,320000,徐州市,320300,邳州市,320382,0516
江苏省,320000,常州市,320400,常州市市辖区,320401,0519
江苏省,320000,常州市,320400,天宁区,320402,0519
江苏省,320000,常州市,320400,钟楼区,320404,0519
江苏省,320000,常州市,320400,新北区,320411,0519
江苏省,320000,常州市,320400,武进区,320412,0519
江苏省,320000,常州市,320400,金坛区,320413,0519
江苏省,320000,常州市,320400,溧阳市,320481,0519
江苏省,320000,苏州市,320500,苏州市市辖区,320501,0512
江苏省,320000,苏州市,320500,虎丘区,320505,0512
江苏省,320000,苏州市,320500,吴中区,320506,0512
江苏省,320000,苏州市,320500,相城区,320507,0512
江苏省,320000,苏州市,320500,姑苏区,320508,0512
江苏省,320000,苏州市,320500,吴江区,320509,0512
江苏省,320000,苏州市,320500,常熟市,320581,0512
江苏省,320000,苏州市,320500,张家港市,320582,0512
江苏省,320000,苏州市,320500,昆山市,320583,0512
江苏省,320000,苏州市,320500,太仓市,320585,0512
江苏省,320000,南通市,320600,南通市市辖区,320601,0513
江苏省,320000,南通市,320600,崇川区,320602,0513
江苏省,320000,南通市,320600,通州区,320612,0513
江苏省,320000,南通市,320600,海安市,320685,0513
江苏省,320000,南通市,320600,如东县,320623,0513
江苏省,320000,南通市,320600,启东市,320681,0513
江苏省,320000,南通市,320600,如皋市,320682,0513
江苏省,320000,南通市,320600,海门区,320684,0513
江苏省,320000,连云港市,320700,连云港市市辖区,320701,0518
江苏省,320000,连云港市,320700,连云区,320703,0518
江苏省,320000,连云港市,320700,海州区,320706,0518
江苏省,320000,连云港市,320700,赣榆区,320707,0518
江苏省,320000,连云港市,320700,东海县,320722,0518
江苏省,320000,连云港市,320700,灌云县,320723,0518
江苏省,320000,连云港市,320700,灌南县,320724,0518
江苏省,320000,淮安市,320800,淮安市市辖区,320801,0517
江苏省,320000,淮安市,320800,淮安区,320803,0517
江苏省,320000,淮安市,320800,淮阴区,320804,0517
江苏省,320000,淮安市,320800,清江浦区,320812,0517
江苏省,320000,淮安市,320800,洪泽区,320813,0517
江苏省,320000,淮安市,320800,涟水县,320826,0517
江苏省,320000,淮安市,320800,盱眙县,320830,0517
江苏省,320000,淮安市,320800,金湖县,320831,0517
江苏省,320000,盐城市,320900,盐城市市辖区,320901,0515
江苏省,320000,盐城市,320900,亭湖区,320902,0515
江苏省,320000,盐城市,320900,盐都区,320903,0515
江苏省,320000,盐城市,320900,大丰区,320904,0515
江苏省,320000,盐城市,320900,响水县,320921,0515
江苏省,320000,盐城市,320900,滨海县,320922,0515
江苏省,320000,盐城市,320900,阜宁县,320923,0515
江苏省,320000,盐城市,320900,射阳县,320924,0515
江苏省,320000,盐城市,320900,建湖县,320925,0515
江苏省,320000,盐城市,320900,东台市,320981,0515
江苏省,320000,扬州市,321000,扬州市市辖区,321001,0514
江苏省,320000,扬州市,321000,广陵区,321002,0514
江苏省,320000,扬州市,321000,邗江区,321003,0514
江苏省,320000,扬州市,321000,江都区,321012,0514
江苏省,320000,扬州市,321000,宝应县,321023,0514
江苏省,320000,扬州市,321000,仪征市,321081,0514
江苏省,320000,扬州市,321000,高邮市,321084,0514
江苏省,320000,镇江市,321100,镇江市市辖区,321101,0511
江苏省,320000,镇江市,321100,京口区,321102,0511
江苏省,320000,镇江市,321100,润州区,321111,0511
江苏省,320000,镇江市,321100,丹徒区,321112,0511
江苏省,320000,镇江市,321100,丹阳市,321181,0511
江苏省,320000,镇江市,321100,扬中市,321182,0511
江苏省,320000,镇江市,321100,句容市,321183,0511
江苏省,320000,泰州市,321200,泰州市市辖区,321201,0523
江苏省,320000,泰州市,321200,海陵区,321202,0523
江苏省,320000,泰州市,321200,高港区,321203,0523
江苏省,320000,泰州市,321200,姜堰区,321204,0523
江苏省,320000,泰州市,321200,兴化市,321281,0523
江苏省,320000,泰州市,321200,靖江市,321282,0523
江苏省,320000,泰州市,321200,泰兴市,321283,0523
江苏省,320000,宿迁市,321300,宿迁市市辖区,321301,0527
江苏省,320000,宿迁市,321300,宿城区,321302,0527
江苏省,320000,宿迁市,321300,宿豫区,321311,0527
江苏省,320000,宿迁市,321300,沭阳县,321322,0527
江苏省,320000,宿迁市,321300,泗阳县,321323,0527
江苏省,320000,宿迁市,321300,泗洪县,321324,0527
浙江省,330000,杭州市,330100,杭州市市辖区,330101,0571
浙江省,330000,杭州市,330100,上城区,330102,0571
浙江省,330000,杭州市,330100,下城区,330103,0571
浙江省,330000,杭州市,330100,江干区,330104,0571
浙江省,330000,杭州市,330100,拱墅区,330105,0571
浙江省,330000,杭州市,330100,西湖区,330106,0571
浙江省,330000,杭州市,330100,滨江区,330108,0571
浙江省,330000,杭州市,330100,萧山区,330109,0571
浙江省,330000,杭州市,330100,余杭区,330110,0571
浙江省,330000,杭州市,330100,富阳区,330111,0571
浙江省,330000,杭州市,330100,临安区,330112,0571
浙江省,330000,杭州市,330100,桐庐县,330122,0571
浙江省,330000,杭州市,330100,淳安县,330127,0571
浙江省,330000,杭州市,330100,建德市,330182,0571
浙江省,330000,宁波市,330200,宁波市市辖区,330201,0574
浙江省,330000,宁波市,330200,海曙区,330203,0574
浙江省,330000,宁波市,330200,江北区,330205,0574
浙江省,330000,宁波市,330200,北仑区,330206,0574
浙江省,330000,宁波市,330200,镇海区,330211,0574
浙江省,330000,宁波市,330200,鄞州区,330212,0574
浙江省,330000,宁波市,330200,奉化区,330213,0574
浙江省,330000,宁波市,330200,象山县,330225,0574
浙江省,330000,宁波市,330200,宁海县,330226,0574
浙江省,330000,宁波市,330200,余姚市,330281,0574
浙江省,330000,宁波市,330200,慈溪市,330282,0574
浙江省,330000,温州市,330300,温州市市辖区,330301,0577
浙江省,330000,温州市,330300,鹿城区,330302,0577
浙江省,330000,温州市,330300,龙湾区,330303,0577
浙江省,330000,温州市,330300,瓯海区,330304,0577
浙江省,330000,温州市,330300,洞头区,330305,0577
浙江省,330000,温州市,330300,永嘉县,330324,0577
浙江省,330000,温州市,330300,平阳县,330326,0577
浙江省,330000,温州市,330300,苍南县,330327,0577
浙江省,330000,温州市,330300,文成县,330328,0577
浙江省,330000,温州市,330300,泰顺县,330329,0577
浙江省,330000,温州市,330300,瑞安市,330381,0577
浙江省,330000,温州市,330300,乐清市,330382,0577
浙江省,330000,温州市,330300,龙港市,330383,0577
浙江省,330000,嘉兴市,330400,嘉兴市市辖区,330401,0573
浙江省,330000,嘉兴市,330400,南湖区,330402,0573
浙江省,330000,嘉兴市,330400,秀洲区,330411,0573
浙江省,330000,嘉兴市,330400,嘉善县,330421,0573
浙江省,330000,嘉兴市,330400,海盐县,330424,0573
浙江省,330000,嘉兴市,330400,海宁市,330481,0573
浙江省,330000,嘉兴市,330400,平湖市,330482,0573
浙江省,330000,嘉兴市,330400,桐乡市,330483,0573
浙江省,330000,湖州市,330500,湖州市市辖区,330501,0572
浙江省,330000,湖州市,330500,吴兴区,330502,0572
浙江省,330000,湖州市,330500,南浔区,330503,0572
浙江省,330000,湖州市,330500,德清县,330521,0572
浙江省,330000,湖州市,330500,长兴县,330522,0572
浙江省,330000,湖州市,330500,安吉县,330523,0572
浙江省,330000,绍兴市,330600,绍兴市市辖区,330601,0575
浙江省,330000,绍兴市,330600,越城区,330602,0575
浙江省,330000,绍兴市,330600,柯桥区,330603,0575
浙江省,330000,绍兴市,330600,上虞区,330604,0575
浙江省,330000,绍兴市,330600,新昌县,330624,0575
浙江省,330000,绍兴市,330600,诸暨市,330681,0575
浙江省,330000,绍兴市,330600,嵊州市,330683,0575
浙江省,330000,金华市,330700,金华市市辖区,330701,0579
浙江省,330000,金华市,330700,婺城区,330702,0579
浙江省,330000,金华市,330700,金东区,330703,0579
浙江省,330000,金华市,330700,武义县,330723,0579
浙江省,330000,金华市,330700,浦江县,330726,0579
浙江省,330000,金华市,330700,磐安县,330727,0579
浙江省,330000,金华市,330700,兰溪市,330781,0579
浙江省,330000,金华市,330700,义乌市,330782,0579
浙江省,330000,金华市,330700,东阳市,330783,0579
浙江省,330000,金华市,330700,永康市,330784,0579
浙江省,330000,衢州市,330800,衢州市市辖区,330801,0570
浙江省,330000,衢州市,330800,柯城区,330802,0570
浙江省,330000,衢州市,330800,衢江区,330803,0570
浙江省,330000,衢州市,330800,常山县,330822,0570
浙江省,330000,衢州市,330800,开化县,330824,0570
浙江省,330000,衢州市,330800,龙游县,330825,0570
浙江省,330000,衢州市,330800,江山市,330881,0570
浙江省,330000,舟山市,330900,舟山市市辖区,330901,0580
浙江省,330000,舟山市,330900,定海区,330902,0580
浙江省,330000,舟山市,330900,普陀区,330903,0580
浙江省,330000,舟山市,330900,岱山县,330921,0580
浙江省,330000,舟山市,330900,嵊泗县,330922,0580
浙江省,330000,台州市,331000,台州市市辖区,331001,0576
浙江省,330000,台州市,331000,椒江区,331002,0576
浙江省,330000,台州市,331000,黄岩区,331003,0576
浙江省,330000,台州市,331000,路桥区,331004,0576
浙江省,330000,台州市,331000,三门县,331022,0576
浙江省,330000,台州市,331000,天台县,331023,0576
浙江省,330000,台州市,331000,仙居县,331024,0576
浙江省,330000,台州市,331000,温岭市,331081,0576
浙江省,330000,台州市,331000,临海市,331082,0576
浙江省,330000,台州市,331000,玉环市,331083,0576
浙江省,330000,丽水市,331100,丽水市市辖区,331101,0578
浙江省,330000,丽水市,331100,莲都区,331102,0578
浙江省,330000,丽水市,331100,青田县,331121,0578
浙江省,330000,丽水市,331100,缙云县,331122,0578
浙江省,330000,丽水市,331100,遂昌县,331123,0578
浙江省,330000,丽水市,331100,松阳县,331124,0578
浙江省,330000,丽水市,331100,云和县,331125,0578
浙江省,330000,丽水市,331100,庆元县,331126,0578
浙江省,330000,丽水市,331100,景宁畲族自治县,331127,0578
浙江省,330000,丽水市,331100,龙泉市,331181,0578
安徽省,340000,合肥市,340100,合肥市市辖区,340101,0551
安徽省,340000,合肥市,340100,瑶海区,340102,0551
安徽省,340000,合肥市,340100,庐阳区,340103,0551
安徽省,340000,合肥市,340100,蜀山区,340104,0551
安徽省,340000,合肥市,340100,包河区,340111,0551
安徽省,340000,合肥市,340100,长丰县,340121,0551
安徽省,340000,合肥市,340100,肥东县,340122,0551
安徽省,340000,合肥市,340100,肥西县,340123,0551
安徽省,340000,合肥市,340100,庐江县,340124,0551
安徽省,340000,合肥市,340100,巢湖市,340181,0551
安徽省,340000,芜湖市,340200,芜湖市市辖区,340201,0553
安徽省,340000,芜湖市,340200,镜湖区,340202,0553
安徽省,340000,芜湖市,340200,弋江区,340203,0553
安徽省,340000,芜湖市,340200,鸠江区,340207,0553
安徽省,340000,芜湖市,340200,湾沚区,340221,0553
安徽省,340000,芜湖市,340200,繁昌区,340222,0553
安徽省,340000,芜湖市,340200,南陵县,340223,0553
安徽省,340000,芜湖市,340200,无为市,340281,0553
安徽省,340000,蚌埠市,340300,蚌埠市市辖区,340301,0552
安徽省,340000,蚌埠市,340300,龙子湖区,340302,0552
安徽省,340000,蚌埠市,340300,蚌山区,340303,0552
安徽省,340000,蚌埠市,340300,禹会区,340304,0552
安徽省,340000,蚌埠市,340300,淮上区,340311,0552
安徽省,340000,蚌埠市,340300,怀远县,340321,0552
安徽省,340000,蚌埠市,340300,五河县,340322,0552
安徽省,340000,蚌埠市,340300,固镇县,340323,0552
安徽省,340000,淮南市,340400,淮南市市辖区,340401,0554
安徽省,340000,淮南市,340400,大通区,340402,0554
安徽省,340000,淮南市,340400,田家庵区,340403,0554
安徽省,340000,淮南市,340400,谢家集区,340404,0554
安徽省,340000,淮南市,340400,八公山区,340405,0554
安徽省,340000,淮南市,340400,潘集区,340406,0554
安徽省,340000,淮南市,340400,凤台县,340421,0554
安徽省,340000,淮南市,340400,寿县,340422,0554
安徽省,340000,马鞍山市,340500,马鞍山市市辖区,340501,0555
安徽省,340000,马鞍山市,340500,花山区,340503,0555
安徽省,340000,马鞍山市,340500,雨山区,340504,0555
安徽省,340000,马鞍山市,340500,博望区,340506,0555
安徽省,340000,马鞍山市,340500,当涂县,340521,0555
安徽省,340000,马鞍山市,340500,含山县,340522,0555
安徽省,340000,马鞍山市,340500,和县,340523,0555
安徽省,340000,淮北市,340600,淮北市市辖区,340601,0561
安徽省,340000,淮北市,340600,杜集区,340602,0561
安徽省,340000,淮北市,340600,相山区,340603,0561
安徽省,340000,淮北市,340600,烈山区,340604,0561
安徽省,340000,淮北市,340600,濉溪县,340621,0561
安徽省,340000,铜陵市,340700,铜陵市市辖区,340701,0562
安徽省,340000,铜陵市,340700,铜官区,340705,0562
安徽省,340000,铜陵市,340700,义安区,340706,0562
安徽省,340000,铜陵市,340700,郊区,340711,0562
安徽省,340000,铜陵市,340700,枞阳县,340722,0562
安徽省,340000,安庆市,340800,安庆市市辖区,340801,0556
安徽省,340000,安庆市,340800,迎江区,340802,0556
安徽省,340000,安庆市,340800,大观区,340803,0556
安徽省,340000,安庆市,340800,宜秀区,340811,0556
安徽省,340000,安庆市,340800,怀宁县,340822,0556
安徽省,340000,安庆市,340800,潜山市,340882,0556
安徽省,340000,安庆市,340800,太湖县,340825,0556
安徽省,340000,安庆市,340800,宿松县,340826,0556
安徽省,340000,安庆市,340800,望江县,340827,0556
安徽省,340000,安庆市,340800,岳西县,340828,0556
安徽省,340000,安庆市,340800,桐城市,340881,0556
安徽省,340000,黄山市,341000,黄山市市辖区,341001,0559
安徽省,340000,黄山市,341000,屯溪区,341002,0559
安徽省,340000,黄山市,341000,黄山区,341003,0559
安徽省,340000,黄山市,341000,徽州区,341004,0559
安徽省,340000,黄山市,341000,歙县,341021,0559
安徽省,340000,黄山市,341000,休宁县,341022,0559
安徽省,340000,黄山市,341000,黟县,341023,0559
安徽省,340000,黄山市,341000,祁门县,341024,0559
安徽省,340000,滁州市,341100,滁州市市辖区,341101,0550
安徽省,340000,滁州市,341100,琅琊区,341102,0550
安徽省,340000,滁州市,341100,南谯区,341103,0550
安徽省,340000,滁州市,341100,来安县,341122,0550
安徽省,340000,滁州市,341100,全椒县,341124,0550
安徽省,340000,滁州市,341100,定远县,341125,0550
安徽省,340000,滁州市,341100,凤阳县,341126,0550
安徽省,340000,滁州市,341100,天长市,341181,0550
安徽省,340000,滁州市,341100,明光市,341182,0550
安徽省,340000,阜阳市,341200,阜阳市市辖区,341201,1558
安徽省,340000,阜阳市,341200,颍州区,341202,1558
安徽省,340000,阜阳市,341200,颍东区,341203,1558
安徽省,340000,阜阳市,341200,颍泉区,341204,1558
安徽省,340000,阜阳市,341200,临泉县,341221,1558
安徽省,340000,阜阳市,341200,太和县,341222,1558
安徽省,340000,阜阳市,341200,阜南县,341225,1558
安徽省,340000,阜阳市,341200,颍上县,341226,1558
安徽省,340000,阜阳市,341200,界首市,341282,1558
安徽省,340000,宿州市,341300,宿州市市辖区,341301,0557
安徽省,340000,宿州市,341300,埇桥区,341302,0557
安徽省,340000,宿州市,341300,砀山县,341321,0557
安徽省,340000,宿州市,341300,萧县,341322,0557
安徽省,340000,宿州市,341300,灵璧县,341323,0557
安徽省,340000,宿州市,341300,泗县,341324,0557
安徽省,340000,六安市,341500,六安市市辖区,341501,0564
安徽省,340000,六安市,341500,金安区,341502,0564
安徽省,340000,六安市,341500,裕安区,341503,0564
安徽省,340000,六安市,341500,叶集区,341504,0564
安徽省,340000,六安市,341500,霍邱县,341522,0564
安徽省,340000,六安市,341500,舒城县,341523,0564
安徽省,340000,六安市,341500,金寨县,341524,0564
安徽省,340000,六安市,341500,霍山县,341525,0564
安徽省,340000,亳州市,341600,亳州市市辖区,341601,0558
安徽省,340000,亳州市,341600,谯城区,341602,0558
安徽省,340000,亳州市,341600,涡阳县,341621,0558
安徽省,340000,亳州市,341600,蒙城县,341622,0558
安徽省,340000,亳州市,341600,利辛县,341623,0558
安徽省,340000,池州市,341700,池州市市辖区,341701,0566
安徽省,340000,池州市,341700,贵池区,341702,0566
安徽省,340000,池州市,341700,东至县,341721,0566
安徽省,340000,池州市,341700,石台县,341722,0566
安徽省,340000,池州市,341700,青阳县,341723,0566
安徽省,340000,宣城市,341800,宣城市市辖区,341801,0563
安徽省,340000,宣城市,341800,宣州区,341802,0563
安徽省,340000,宣城市,341800,郎溪县,341821,0563
安徽省,340000,宣城市,341800,广德市,341882,0563
安徽省,340000,宣城市,341800,泾县,341823,0563
安徽省,340000,宣城市,341800,绩溪县,341824,0563
安徽省,340000,宣城市,341800,旌德县,341825,0563
安徽省,340000,宣城市,341800,宁国市,341881,0563
福建省,350000,福州市,350100,福州市市辖区,350101,0591
福建省,350000,福州市,350100,鼓楼区,350102,0591
福建省,350000,福州市,350100,台江区,350103,0591
福建省,350000,福州市,350100,仓山区,350104,0591
福建省,350000,福州市,350100,马尾区,350105,0591
福建省,350000,福州市,350100,晋安区,350111,0591
福建省,350000,福州市,350100,长乐区,350112,0591
福建省,350000,福州市,350100,闽侯县,350121,0591
福建省,350000,福州市,350100,连江县,350122,0591
福建省,350000,福州市,350100,罗源县,350123,0591
福建省,350000,福州市,350100,闽清县,350124,0591
福建省,350000,福州市,350100,永泰县,350125,0591
福建省,350000,福州市,350100,平潭县,350128,0591
福建省,350000,福州市,350100,福清市,350181,0591
福建省,350000,厦门市,350200,厦门市市辖区,350201,0592
福建省,350000,厦门市,350200,思明区,350203,0592
福建省,350000,厦门市,350200,海沧区,350205,0592
福建省,350000,厦门市,350200,湖里区,350206,0592
福建省,350000,厦门市,350200,集美区,350211,0592
福建省,350000,厦门市,350200,同安区,350212,0592
福建省,350000,厦门市,350200,翔安区,350213,0592
福建省,350000,莆田市,350300,莆田市市辖区,350301,0594
福建省,350000,莆田市,350300,城厢区,350302,0594
福建省,350000,莆田市,350300,涵江区,350303,0594
福建省,350000,莆田市,350300,荔城区,350304,0594
福建省,350000,莆田市,350300,秀屿区,350305,0594
福建省,350000,莆田市,350300,仙游县,350322,0594
福建省,350000,三明市,350400,三明市市辖区,350401,0598
福建省,350000,三明市,350400,梅列区,350402,0598
福建省,350000,三明市,350400,三元区,350403,0598
福建省,350000,三明市,350400,明溪县,350421,0598
福建省,350000,三明市,350400,清流县,350423,0598
福建省,350000,三明市,350400,宁化县,350424,0598
福建省,350000,三明市,350400,大田县,350425,0598
福建省,350000,三明市,350400,尤溪县,350426,0598
福建省,350000,三明市,350400,沙县,350427,0598
福建省,350000,三明市,350400,将乐县,350428,0598
福建省,350000,三明市,350400,泰宁县,350429,0598
福建省,350000,三明市,350400,建宁县,350430,0598
福建省,350000,三明市,350400,永安市,350481,0598
福建省,350000,泉州市,350500,泉州市市辖区,350501,0595
福建省,350000,泉州市,350500,鲤城区,350502,0595
福建省,350000,泉州市,350500,丰泽区,350503,0595
福建省,350000,泉州市,350500,洛江区,350504,0595
福建省,350000,泉州市,350500,泉港区,350505,0595
福建省,350000,泉州市,350500,惠安县,350521,0595
福建省,350000,泉州市,350500,安溪县,350524,0595
福建省,350000,泉州市,350500,永春县,350525,0595
福建省,350000,泉州市,350500,德化县,350526,0595
福建省,350000,泉州市,350500,金门县,350527,0595
福建省,350000,泉州市,350500,石狮市,350581,0595
福建省,350000,泉州市,350500,晋江市,350582,0595
福建省,350000,泉州市,350500,南安市,350583,0595
福建省,350000,漳州市,350600,漳州市市辖区,350601,0596
福建省,350000,漳州市,350600,芗城区,350602,0596
福建省,350000,漳州市,350600,龙文区,350603,0596
福建省,350000,漳州市,350600,云霄县,350622,0596
福建省,350000,漳州市,350600,漳浦县,350623,0596
福建省,350000,漳州市,350600,诏安县,350624,0596
福建省,350000,漳州市,350600,长泰县,350625,0596
福建省,350000,漳州市,350600,东山县,350626,0596
福建省,350000,漳州市,350600,南靖县,350627,0596
福建省,350000,漳州市,350600,平和县,350628,0596
福建省,350000,漳州市,350600,华安县,350629,0596
福建省,350000,漳州市,350600,龙海市,350681,0596
福建省,350000,南平市,350700,南平市市辖区,350701,0599
福建省,350000,南平市,350700,延平区,350702,0599
福建省,350000,南平市,350700,建阳区,350703,0599
福建省,350000,南平市,350700,顺昌县,350721,0599
福建省,350000,南平市,350700,浦城县,350722,0599
福建省,350000,南平市,350700,光泽县,350723,0599
福建省,350000,南平市,350700,松溪县,350724,0599
福建省,350000,南平市,350700,政和县,350725,0599
福建省,350000,南平市,350700,邵武市,350781,0599
福建省,350000,南平市,350700,武夷山市,350782,0599
福建省,350000,南平市,350700,建瓯市,350783,0599
福建省,350000,龙岩市,350800,龙岩市市辖区,350801,0597
福建省,350000,龙岩市,350800,新罗区,350802,0597
福建省,350000,龙岩市,350800,永定区,350803,0597
福建省,350000,龙岩市,350800,长汀县,350821,0597
福建省,350000,龙岩市,350800,上杭县,350823,0597
福建省,350000,龙岩市,350800,武平县,350824,0597
福建省,350000,龙岩市,350800,连城县,350825,0597
福建省,350000,龙岩市,350800,漳平市,350881,0597
福建省,350000,宁德市,350900,宁德市市辖区,350901,0593
福建省,350000,宁德市,350900,蕉城区,350902,0593
福建省,350000,宁德市,350900,霞浦县,350921,0593
福建省,350000,宁德市,350900,古田县,350922,0593
福建省,350000,宁德市,350900,屏南县,350923,0593
福建省,350000,宁德市,350900,寿宁县,350924,0593
福建省,350000,宁德市,350900,周宁县,350925,0593
福建省,350000,宁德市,350900,柘荣县,350926,0593
福建省,350000,宁德市,350900,福安市,350981,0593
福建省,350000,宁德市,350900,福鼎市,350982,0593
江西省,360000,南昌市,360100,南昌市市辖区,360101,0791
江西省,360000,南昌市,360100,东湖区,360102,0791
江西省,360000,南昌市,360100,西湖区,360103,0791
江西省,360000,南昌市,360100,青云谱区,360104,0791
江西省,360000,南昌市,360100,青山湖区,360111,0791
江西省,360000,南昌市,360100,红谷滩区,360113,0791
江西省,360000,南昌市,360100,新建区,360112,0791
江西省,360000,南昌市,360100,南昌县,360121,0791
江西省,360000,南昌市,360100,安义县,360123,0791
江西省,360000,南昌市,360100,进贤县,360124,0791
江西省,360000,景德镇市,360200,景德镇市市辖区,360201,0798
江西省,360000,景德镇市,360200,昌江区,360202,0798
江西省,360000,景德镇市,360200,珠山区,360203,0798
江西省,360000,景德镇市,360200,浮梁县,360222,0798
江西省,360000,景德镇市,360200,乐平市,360281,0798
江西省,360000,萍乡市,360300,萍乡市市辖区,360301,0799
江西省,360000,萍乡市,360300,安源区,360302,0799
江西省,360000,萍乡市,360300,湘东区,360313,0799
江西省,360000,萍乡市,360300,莲花县,360321,0799
江西省,360000,萍乡市,360300,上栗县,360322,0799
江西省,360000,萍乡市,360300,芦溪县,360323,0799
江西省,360000,九江市,360400,九江市市辖区,360401,0792
江西省,360000,九江市,360400,濂溪区,360402,0792
江西省,360000,九江市,360400,浔阳区,360403,0792
江西省,360000,九江市,360400,柴桑区,360404,0792
江西省,360000,九江市,360400,武宁县,360423,0792
江西省,360000,九江市,360400,修水县,360424,0792
江西省,360000,九江市,360400,永修县,360425,0792
江西省,360000,九江市,360400,德安县,360426,0792
江西省,360000,九江市,360400,都昌县,360428,0792
江西省,360000,九江市,360400,湖口县,360429,0792
江西省,360000,九江市,360400,彭泽县,360430,0792
江西省,360000,九江市,360400,瑞昌市,360481,0792
江西省,360000,九江市,360400,共青城市,360482,0792
江西省,360000,九江市,360400,庐山市,360483,0792
江西省,360000,新余市,360500,新余市市辖区,360501,0790
江西省,360000,新余市,360500,渝水区,360502,0790
江西省,360000,新余市,360500,分宜县,360521,0790
江西省,360000,鹰潭市,360600,鹰潭市市辖区,360601,0701
江西省,360000,鹰潭市,360600,月湖区,360602,0701
江西省,360000,鹰潭市,360600,余江区,360603,0701
江西省,360000,鹰潭市,360600,贵溪市,360681,0701
江西省,360000,赣州市,360700,赣州市市辖区,360701,0797
江西省,360000,赣州市,360700,章贡区,360702,0797
江西省,360000,赣州市,360700,南康区,360703,0797
江西省,360000,赣州市,360700,赣县区,360704,0797
江西省,360000,赣州市,360700,信丰县,360722,0797
江西省,360000,赣州市,360700,大余县,360723,0797
江西省,360000,赣州市,360700,上犹县,360724,0797
江西省,360000,赣州市,360700,崇义县,360725,0797
江西省,360000,赣州市,360700,安远县,360726,0797
江西省,360000,赣州市,360700,龙南市,360783,0797
江西省,360000,赣州市,360700,定南县,360728,0797
江西省,360000,赣州市,360700,全南县,360729,0797
江西省,360000,赣州市,360700,宁都县,360730,0797
江西省,360000,赣州市,360700,于都县,360731,0797
江西省,360000,赣州市,360700,兴国县,360732,0797
江西省,360000,赣州市,360700,会昌县,360733,0797
江西省,360000,赣州市,360700,寻乌县,360734,0797
江西省,360000,赣州市,360700,石城县,360735,0797
江西省,360000,赣州市,360700,瑞金市,360781,0797
江西省,360000,吉安市,360800,吉安市市辖区,360801,0796
江西省,360000,吉安市,360800,吉州区,360802,0796
江西省,360000,吉安市,360800,青原区,360803,0796
江西省,360000,吉安市,360800,吉安县,360821,0796
江西省,360000,吉安市,360800,吉水县,360822,0796
江西省,360000,吉安市,360800,峡江县,360823,0796
江西省,360000,吉安市,360800,新干县,360824,0796
江西省,360000,吉安市,360800,永丰县,360825,0796
江西省,360000,吉安市,360800,泰和县,360826,0796
江西省,360000,吉安市,360800,遂川县,360827,0796
江西省,360000,吉安市,360800,万安县,360828,0796
江西省,360000,吉安市,360800,安福县,360829,0796
江西省,360000,吉安市,360800,永新县,360830,0796
江西省,360000,吉安市,360800,井冈山市,360881,0796
江西省,360000,宜春市,360900,宜春市市辖区,360901,0795
江西省,360000,宜春市,360900,袁州区,360902,0795
江西省,360000,宜春市,360900,奉新县,360921,0795
江西省,360000,宜春市,360900,万载县,360922,0795
江西省,360000,宜春市,360900,上高县,360923,0795
江西省,360000,宜春市,360900,宜丰县,360924,0795
江西省,360000,宜春市,360900,靖安县,360925,0795
江西省,360000,宜春市,360900,铜鼓县,360926,0795
江西省,360000,宜春市,360900,丰城市,360981,0795
江西省,360000,宜春市,360900,樟树市,360982,0795
江西省,360000,宜春市,360900,高安市,360983,0795
江西省,360000,抚州市,361000,抚州市市辖区,361001,0794
江西省,360000,抚州市,361000,临川区,361002,0794
江西省,360000,抚州市,361000,东乡区,361003,0794
江西省,360000,抚州市,361000,南城县,361021,0794
江西省,360000,抚州市,361000,黎川县,361022,0794
江西省,360000,抚州市,361000,南丰县,361023,0794
江西省,360000,抚州市,361000,崇仁县,361024,0794
江西省,360000,抚州市,361000,乐安县,361025,0794
江西省,360000,抚州市,361000,宜黄县,361026,0794
江西省,360000,抚州市,361000,金溪县,361027,0794
江西省,360000,抚州市,361000,资溪县,361028,0794
江西省,360000,抚州市,361000,广昌县,361030,0794
江西省,360000,上饶市,361100,上饶市市辖区,361101,0793
江西省,360000,上饶市,361100,信州区,361102,0793
江西省,360000,上饶市,361100,广丰区,361103,0793
江西省,360000,上饶市,361100,广信区,361104,0793
江西省,360000,上饶市,361100,玉山县,361123,0793
江西省,360000,上饶市,361100,铅山县,361124,0793
江西省,360000,上饶市,361100,横峰县,361125,0793
江西省,360000,上饶市,361100,弋阳县,361126,0793
江西省,360000,上饶市,361100,余干县,361127,0793
江西省,360000,上饶市,361100,鄱阳县,361128,0793
